,title,link,image,author,price,discount,publisher,pubdate,isbn,description
905,쿠버네티스 쿡북 클라우드 네이티브 애플리케이션 구축 ,http://book.naver.com/bookdb/book_detail.php?bid=13954113,https://bookthumb-phinf.pstatic.net/cover/139/541/13954113.jpg?type=m1&udate=20180825,세바스티앙 고아스구엔|마이클 하우젠블라스,20000,18000,에이콘출판,20180912,1161752013 9791161752013,쿠버네티스와 관련된 지식을 80여 가지의 레시피를 통해 설명하는 책이다 쿠버네티스에 대한 개념을 더욱 심화하거나 쿠버네티스를 실제로 사용할 때 참고할 만한 책이다 쿠버네티스에 대한 기본 개념을 숙지한 상태로 쿠버네티스 인프라를 구축하기 전에 이 책을 가볍게 쭉 읽어 본다면 도움이 될 것이다 
906,10 대를 위한 언플러그드 코딩카드 게임으로 배우는 교과서 코딩 개념편 ,http://book.naver.com/bookdb/book_detail.php?bid=14850493,https://bookthumb-phinf.pstatic.net/cover/148/504/14850493.jpg?type=m1&udate=20210324,(주)한국콘텐츠미디어 (부설)한국진로교육센터,12500,,한국콘텐츠미디어,20190419,1155056884 9791155056882, 코딩카드 는 80종 퀴즈 게임 카드로 초 중 고등학교 교과서에 수록된 코딩 개념 키워드를 재미있게 익힐 수 있다 코딩 개념 카드는 이미지로 쉽게 기억할 수 있도록 구성했고 수업 시간에 친구들과 함께 학습할 수 있는 활용방법 카드도 수록했다 자료실 HTTP CAFE NAVER COM JOBCARD 에서 
907,라즈베리 파이와 슈퍼컴퓨팅 병렬처리 시스템 구축 및 과학 프로그래밍 가이드북 ,http://book.naver.com/bookdb/book_detail.php?bid=14030828,https://bookthumb-phinf.pstatic.net/cover/140/308/14030828.jpg?type=m1&udate=20180920,애쉬윈 파얀카,25000,22500,에이콘출판,20180928,1161752099 9791161752099,또한 파이썬을 활용한 수치 연산을 위해 NUMPY 라이브러리 과학 연산 라이브러리인 SCIPY와 신호 처리 및 영상 처리에서 SCIPY의 애플리케이션을 살펴본다 마지막으로 이미지 데이터를 표현하는 방법과 MATPLOLIB 라이브러리로 히스토그램을 계산하는 방법을 다룬다 이 책은 과학 연산의 놀라운 
908,Make 아두이노 DIY 프로젝트,http://book.naver.com/bookdb/book_detail.php?bid=7399475,https://bookthumb-phinf.pstatic.net/cover/073/994/07399475.jpg?type=m1&udate=20161123,키모 카르비넨|테로 카르비넨,25000,22500,한빛미디어,20140106,8968480737 9788968480737,치한 퇴치기 곤충 로봇 축구 로봇 등 아두이노로 실전 프로젝트를 만들어보자 오픈소스 하드웨어와 소프트웨어를 이용한 여섯 가지 봇 가제 MAKE 아두이노 DIY 프로젝트 아두이노로 프로토타입을 제작하는 방법을 알려주는 것에 궁극적인 목표로 둔 책이다 취미공학자와 아두이노 입문자들을 
909,딥러닝 워크북 머신 러닝 기초부터 딥러닝 강화 학습까지 예제로 실습하며 이해한다 결국 실무에서는 GPU다 ,http://book.naver.com/bookdb/book_detail.php?bid=13540093,https://bookthumb-phinf.pstatic.net/cover/135/400/13540093.jpg?type=m1&udate=20210509,시미즈 료,22000,19800,길벗,20180430,1160504601 9791160504606,결국 실무에서는 GPU다 CPU에서 익혀 GPU에 적용한다 CUDA CUDNN 설치부터 생소하다 GPU 실습 환경을 구성하는 방법부터 머신 러닝과 딥러닝 강화 학습 기초까지 간단한 이미지 인식 분류 등 다양한 예제로 실습한다 체이너 CHAINER 텐서플로 TENSORFLOW 등 다양한 프레임워크를 사용해 딥러닝의 
910,마이크로비트와 즐거운 코딩 배우기 2 소리와 내장센서 ,http://book.naver.com/bookdb/book_detail.php?bid=15703760,https://bookthumb-phinf.pstatic.net/cover/157/037/15703760.jpg?type=m1&udate=20200709,박정호,20000,,코비코퍼레이션,20190701,1196717915 9791196717919, 마이크로비트 는 영국 BBC 공영방송국에서 재단을 통해 세계적인 기업인 삼성전자 마이크로소프트 ARM 노르딕반도체 파이썬 등과 공동개발하여 만든 코딩교육 초소형 싱글보드 컴퓨터입니다 전세계 수많은 학교에서 폭 넓게 활용되고 있으며 아이들이 쉽고 재미있는 코딩교육을 접할 수 있도록 
911,사물인터넷을 위한 라즈베리파이 3 활용,http://book.naver.com/bookdb/book_detail.php?bid=14653172,https://bookthumb-phinf.pstatic.net/cover/146/531/14653172.jpg?type=m1&udate=20191202,정원석,25000,24000,광문각,20180228,8970938907 9788970938905, 이 책은 라즈베리파이 3 활용을 다룬 이론서입니다 
912,사물인터넷을 품은 라즈베리 파이 사물인터넷 프로그래밍의 모든 것 ,http://book.naver.com/bookdb/book_detail.php?bid=10086608,https://bookthumb-phinf.pstatic.net/cover/100/866/10086608.jpg?type=m1&udate=20191010,김성우,30000,27000,제이펍,20160125,1185890432 9791185890432,리눅스 환경에서 파이썬으로 작성된 웹 서버를 구축하고 센서 등의 입출력 장치를 제어하며 다른 컴퓨터 및 클라우드 서버와 네트워크를 통해 연동하는 다양한 방법을 다룬다 라즈베리 파이를 사용하여 사물인터넷 장치를 만들고 구현하려는 사람들에게 이 책에서 다루는 다양한 기술과 예제들이 실질적인 
913,라즈베리 파이 상상을 현실로 만드는 프로젝트 입문 편,http://book.naver.com/bookdb/book_detail.php?bid=14027884,https://bookthumb-phinf.pstatic.net/cover/140/278/14027884.jpg?type=m1&udate=20180918,이준혁,18000,16200,영진닷컴,20180930,8931459440 9788931459449,기본적인 라즈베리 파이에 대한 소개와 운영체제인 라즈비안에 대해 설명하고 라즈베리 파이를 사용할 때 알아두면 편리한 파이썬에 대해 간단하게 소개합니다 또한 라즈비안에 있는 스크래치나 마인크래프트를 제어해보고 파이 카메라나 micro bit RetroPie 등 여러 장치를 연결하여 제어할 수 있습니다 
914,Python Cookbook Python 3를 정복하기 위한 보약 같은 레시피 ,http://book.naver.com/bookdb/book_detail.php?bid=7418047,https://bookthumb-phinf.pstatic.net/cover/074/180/07418047.jpg?type=m1&udate=20190204,데이비드 비즐리|브라이언 K. 존스,38000,34200,인피니티북스,20140205,8992649681 9788992649681, PYTHON COOKBOOK 는 여러 레시피를 통해 파이썬의 핵심 기능과 애플리케이션에서 일반적으로 작업하는 영역을 다룬다 모든 레시피에 프로젝트에 바로 가져다 사용할 수 있는 샘플 코드와 이 코드가 어떻게 동작하는지 관한 깊은 토론이 담겨 있다 
915,Qt5 프로그래밍 가이드 예제 중심의 애플리케이션 개발을 위한 ,http://book.naver.com/bookdb/book_detail.php?bid=7658516,https://bookthumb-phinf.pstatic.net/cover/076/585/07658516.jpg?type=m1&udate=20190204,김대진,28000,,성안당,20140529,8931553196 9788931553192,Qt는 C 이외에 파이썬 루비 펄 등 다양한 언어를 지원하며 전 세계 약 40만 명 이상 Qt 개발자가 다양한 컴퓨팅 환경에서 수많은 소프트웨어를 개발하고 있다 따라서 일반 사용자 애플리케이션 멀티미디어 시스템 관리를 Back end 자동차 국방 가전 모바일에 이르기까지 다양한 분야에서 Qt를 
916,아름다운 시각화 전문가들이 알려주는 데이터 시각화의 비법 ,http://book.naver.com/bookdb/book_detail.php?bid=6925924,https://bookthumb-phinf.pstatic.net/cover/069/259/06925924.jpg?type=m1&udate=20190203,줄리 스틸|노아 일린스키,32000,28800,인사이트,20120519,8966260306 9788966260300,다양한 분야에서 활용할 수 있는 핵심 시각화 방법을 경험해보자 시각화는 복잡한 정보가 쉽게 파악되도록 데이터를 그림과 같은 눈에 띄는 정보로 묘사하는 방법이다 예를 들어 우리가 흔히 보는 지하철 노선도나 선거 개표 방송 각종 통계 자료 같은 것이 시각화로 표현한 정보이다 그런데 똑같은 
917,메이커를 위한 라즈베리 파이 동작 원리와 물리 법칙으로 제대로 배우는 GPIO 센서 모터 통신 디스플레이 고급 프로그래밍 Making Insight ,http://book.naver.com/bookdb/book_detail.php?bid=12254065,https://bookthumb-phinf.pstatic.net/cover/122/540/12254065.jpg?type=m1&udate=20171107,이승현,32000,28800,인사이트,20170719,8966264018 9788966264018,독자는 이 책을 통해 라즈베리 파이와 주변 장치 모터 센서 디스플레이 등 들이 어떻게 신호를 주고 받고 작동하는지 그 밑단의 물리 법칙부터 동작 원리 파이썬 언어를 기반으로 한 프로그램을 만드는 방법까지 배울 수 있다 특히 책 곳곳에서는 부품의 규격 및 작동 방법을 상세히 설명한 데이터시트를 
918,빅데이터 분석을 위한 스파크 2 프로그래밍 대용량 데이터 처리부터 머신러닝까지 ,http://book.naver.com/bookdb/book_detail.php?bid=13483878,https://bookthumb-phinf.pstatic.net/cover/134/838/13483878.jpg?type=m1&udate=20180406,백성민,35000,31500,위키북스,20180412,115839103X 9791158391034,특히 스파크를 써 보고 싶지만 새로운 언어를 배우는 데 따르는 부담 때문에 망설이던 개발자들을 위해 스칼라 자바 파이썬 예제를 수록했습니다 이 책을 통해 스파크에 대한 기초를 다지고 나면 각자의 영역에서 스파크가 제공하는 풍부한 기능들을 더 깊이 있고 자유롭게 활용할 수 있게 될 것입니다 
919,익스플로링 라즈베리 파이 임베디드 리눅스와 전자회로를 이용한 라즈베리 파이 완벽 활용 가이드 ,http://book.naver.com/bookdb/book_detail.php?bid=13458007,https://bookthumb-phinf.pstatic.net/cover/134/580/13458007.jpg?type=m1&udate=20201028,데릭 몰로이,45000,40500,위키북스,20180403,1158390971 9791158390976,라즈베리 파이 기초와 응용 원리를 익히자 이 책은 라즈베리 파이를 실생활에 활용하려는 혁신가를 위한 안내서다 이 책은 무작정 따라하기 식이 아니라 공학적 원리를 바탕으로 자신만의 프로젝트를 구상하고 완성하는 데 필요한 기술을 가르친다 초보자에서 전문가에 이르기까지 각종 전자회로 모듈 주변 
920,PyTorch를 활용한 머신러닝 딥러닝 철저 입문 파이토치를 활용한 머신러닝 딥러닝 알고리즘의 원리와 구현 ,http://book.naver.com/bookdb/book_detail.php?bid=14134742,https://bookthumb-phinf.pstatic.net/cover/141/347/14134742.jpg?type=m1&udate=20181110,코이즈미 사토시,25000,22500,위키북스,20181107,1158391226 9791158391225,파이토치는 딥러닝 라이브러리 중에서도 세계적으로 널리 쓰이는 TORCH를 파이썬으로 포팅한 것으로 페이스북이 자사 서비스에 활용하면서 주목받고 있다 이 책은 초심자를 대상으로 이 라이브러리를 사용해 이상탐지나 이미지 인식 등을 구현하는 과정을 경험해 볼 수 있도록 구성했다 
921,컴퓨팅 사고력,http://book.naver.com/bookdb/book_detail.php?bid=13834249,https://bookthumb-phinf.pstatic.net/cover/138/342/13834249.jpg?type=m1&udate=20180901,한치근,20000,19000,배움터,20180208,8989383692 9788989383697, 컴퓨팅 사고력에 관한 내용을 담은 전문서적입니다 
922,MXNet을 활용한 신경망 학습,http://book.naver.com/bookdb/book_detail.php?bid=14564645,https://bookthumb-phinf.pstatic.net/cover/145/646/14564645.jpg?type=m1&udate=20190219,신병춘|차병래,13000,11700,전남대학교출판문화원,20190220,8968495963 9788968495960,최근 4차 산업혁명의 패러다임 변화와 더불어 대내외적으로 제4차 산업혁명 관련 전략과제를 발굴하고 있다 특히 많은 수학자들을 제4차 산업혁명의 근본적인 연구의 주요 연구자로 흡입하는 정책을 펼치는 등 수학의 역할이 점차적으로 산업 및 경제에 기여하는 바가 커지고 있다 인공신경망을 공부하는 
923,Python object 객체 분석 및 활용 ,http://book.naver.com/bookdb/book_detail.php?bid=16261634,https://bookthumb-phinf.pstatic.net/cover/162/616/16261634.jpg?type=m1&udate=20200211,강성모,15000,,불잉걸,20200210,1196384215 9791196384210,파이썬을 처음 접하는 초보자들이 어려워하는 개념인 시퀀스 객체 이터러블 객체 제너레이터 객체 딕셔너리 뷰 객체 등에 대하여 상세히 설명하였고 기본 개념을 익힐 수 있는 예제와 응용할 수 있는 문제를 제시하였다 3 튜플 리스트 딕셔너리 등을 활용하는데 필수적으로 필요한 정렬과 
924,텐서플로 입문서 완전초보자도 따라하는 ,http://book.naver.com/bookdb/book_detail.php?bid=14533437,https://bookthumb-phinf.pstatic.net/cover/145/334/14533437.jpg?type=m1&udate=20210509,비피제이기술거래,30000,27000,비티타임즈,20190218,1163450677 9791163450672,이러한 텐서플로를 처음 다루는 독자들을 위해 기초적인 내용을 다뤄보고자 한다 본 보고서의 독자는 텐서플로우를 처음 접하고 파이썬 또한 사용해보지 않은 사용자로 텐서플로우와 파이썬의 개념부터 텐서플로우를 설치하는 방법 그리고 다양한 텐서플로우 예제를 통해 이해를 높여보고자 한다 
925,알고리즘을 키워주는 코딩학습법 심화편 ,http://book.naver.com/bookdb/book_detail.php?bid=14135431,https://bookthumb-phinf.pstatic.net/cover/141/354/14135431.jpg?type=m1&udate=20181102,송종훈,7900,7900,퍼플,20181027,892405788X 9788924057881,프로그램을 설계한다는 것은 즉 알고리즘을 작성하는 것입니다 2단계인 개발단계에서는 이렇게 작성된 알고리즘을 가지고 자바나 C 혹은 파이썬등과 같은 프로그래밍 언어를 이용하여 실제로 프로그램을 작성하는 것입니다 처음 코딩을 배우는 단계에서는 1단계인 설계능력을 가질 수 있도록 학습하여야 
926,빅데이터 비즈니스 블루오션,http://book.naver.com/bookdb/book_detail.php?bid=15043446,https://bookthumb-phinf.pstatic.net/cover/150/434/15043446.jpg?type=m1&udate=20190705,최천규,14000,12600,한국학술정보,20190121,8926887146 9788926887141,4차사업 혁명의 기반이자 핵심 빅데이터4차산업 혁명과 더불어 불길처럼 퍼지고 있는 디지털 트랜스포메이션은 기업의 비즈니스 시스템과 모델 심지어 경영전략과 운영프로세스 인사조직 문화 커뮤니케이션 등 모든 분야에서 일어나고 있다 이러한 변화를 디지털 트랜스포메이션 DIGITAL TRANSFORMATION 
927,누구나 가능한 유닉스 리눅스 2판,http://book.naver.com/bookdb/book_detail.php?bid=16237784,https://bookthumb-phinf.pstatic.net/cover/162/377/16237784.jpg?type=m1&udate=20200130,최종명,18000,,J&H,20200201,1196514011 9791196514013,유닉스와 리눅스는 한동안 전문가들만 사용하는 운영체제로 인식되었다 유닉스를 지원하는 컴퓨터는 연구소나 대학에서만 사용되었고 이후에 리눅스가 일반 PC에서 활용되었지만 이것도 리눅스 전용으로 사용해야 했기 때문이 일반인이 사용하기는 쉽지 않았다 그러나 기술이 발전하면서 이제는 유닉스나 
928,GitHub를 활용한 다양한 도구 개발 개발 워크플로 최적화 ,http://book.naver.com/bookdb/book_detail.php?bid=14102605,https://bookthumb-phinf.pstatic.net/cover/141/026/14102605.jpg?type=m1&udate=20181115,크리스 도슨|벤 스트라우브,30000,27000,에이콘출판,20181029,1161752277 9791161752273,GITHUB의 활용에 대한 가이드로 소프트웨어 도구를 개발하기 위해 GITHUB 워크플로우를 최적화하는 방법을 보여준다 각 장에 있는 실습 내용은 다양한 GITHUB를 활용해 애플리케이션을 개발하는 데 도움이 되는 사항을 다루고 있다 GITHUB에 익숙한 숙련된 프로그래머라면 GITHUB API의 활용 
929,해킹 기초 완성 세트 전2권 개념에서 실제까지 ,http://book.naver.com/bookdb/book_detail.php?bid=8769648,https://bookthumb-phinf.pstatic.net/cover/087/696/08769648.jpg?type=m1&udate=20201125,박찬암|신동휘|박종섭|김우현|박상호,58000,52200,에이콘출판,20150216,8960776815 9788960776814, 해킹 기초 완성 세트 는 화이트햇 해커를 꿈꾸는 이들을 위한 해킹 입문서 해킹 맛보기 와 프로그래밍에서부터 공격 가능한 기계어 코드까지 해킹에 필요한 것을 다루어 해킹의 세계를 좀 더 쉽게 이해할 수 있도록 해킹의 예술과 과학을 설파한 해킹 공격의 예술 로 구성된 세트 도서이다 
930,개발자를 위한 머신 러닝 머신 러닝 시작이 막막한 개발자를 위한 안내서 ,http://book.naver.com/bookdb/book_detail.php?bid=14095491,https://bookthumb-phinf.pstatic.net/cover/140/954/14095491.jpg?type=m1&udate=20201216,로돌포 본닌,25000,22500,에이콘출판,20181025,1161752188 9791161752181,러닝과 딥러닝에 관련된 서비스 및 라이브러리가 많이 공개돼 있지만 이를 잘 활용하기 위해서는 머신 러닝에 대한 배경지식이 필수적이다 이 책에서는 머신 러닝을 실제로 적용하는데 필요한 관련 배경지식을 최소한의 수식과 간단한 파이썬 코드를 통해 체계적으로 머신 러닝부터 딥러닝까지 소개하고 있다 
931,메이커 매뉴얼 메이커가 되고 싶은 이들을 위한 입문 가이드 ,http://book.naver.com/bookdb/book_detail.php?bid=10756357,https://bookthumb-phinf.pstatic.net/cover/107/563/10756357.jpg?type=m1&udate=20201028,안드레아 마이에타|파올로 알리베르티,25000,22500,한빛미디어,20160701,8968482888 9788968482885, 메이커 매뉴얼 은 메이커가 반드시 알아야 할 기본적이면서도 필수적인 지식들을 정리한 메이커 분야 입문서 및 안내서이다 책은 메이커의 정의 프로젝트의 시작 및 관리 팀 협업 및 관리 자금 조달 방법 메이크 분야의 제조기술 등 메이커가 반드시 알고 있어야 하는 기초적이면서도 기본적인 내용을 
932,CUCKOO SANDBOX 쿡쿠 샌드박스 구축과 확장 운영 팁 ,http://book.naver.com/bookdb/book_detail.php?bid=13920534,https://bookthumb-phinf.pstatic.net/cover/139/205/13920534.jpg?type=m1&udate=20200821,최우석,35000,31500,에이콘출판,20180829,1161751955 9791161751955,쿡쿠 샌드박스는 오픈소스로 제작된 악성코드 자동 분석 시스템으로 끊임 없이 새로운 기능을 도입하고 새로운 악성코드 분석의 트렌드를 선호한다 많은 기업과 연구가들이 쿡쿠 샌드박스를 구축하고 추가 개발을 통해 확장하는 흐름을 가진다 이 책은 쿡쿠 샌드박스를 구축하고 이 도구에서 지원하는 다양한 
933,시작해요 코딩 4 앱과 게임 프로그래밍 ,http://book.naver.com/bookdb/book_detail.php?bid=13416226,https://bookthumb-phinf.pstatic.net/cover/134/162/13416226.jpg?type=m1&udate=20180324,헤더 라이언스,11000,9900,시공주니어,20180305,8952786521 9788952786524,스크래치 엔트리 파이썬 어떤 코딩 학습보다도 선행해야 할 코딩 개념 장착 을 위한 입문서 개념부터 똑똑하게 액티비티로 재미있게 코딩 시작해요 코딩 시리즈는 스크래치 엔트리 파이썬 자바 등 어떤 프로그래밍 언어로 코딩을 배우든 무조건 이 책을 먼저 보고 시작하라 는 콘셉트의 
934,라즈베리 파이 3 한 권으로 끝내자 입문과 실전 활용 ,http://book.naver.com/bookdb/book_detail.php?bid=13796660,https://bookthumb-phinf.pstatic.net/cover/137/966/13796660.jpg?type=m1&udate=20180720,후쿠다 카즈히로,28000,25200,위키북스,20180726,1158391102 9791158391102,손바닥 크기의 리눅스 컴퓨터 라즈베리 파이 를 자유자재로 다뤄보자 라즈베리 파이의 개요 종류와 각 부분 명칭 등 와 OS 설치 방법 저전력 소형 컴퓨터로의 이용 유 무선 LAN 설정 서버 웹 파일 서버 구축 프로그래밍 기본 전자 공작 I2C 디바이스 제어 인터넷 서비스를 이용한 응용까지 라즈베리 
935,코딩시대 코드 미래를 지배하는 언어 ,http://book.naver.com/bookdb/book_detail.php?bid=11956998,https://bookthumb-phinf.pstatic.net/cover/119/569/11956998.jpg?type=m1&udate=20170518,바트|장재용,22000,19800,클라우드북스,20170411,8997793217 9788997793211,4차 산업혁명 시대에 코딩은 왜 중요한가 4차산업은 IT 정보기술이 모든 일상영역에 파고드는 것이다 3차 산업혁명의 IT 기술이 일부 사람들의 전유물이었다고 한다면 이제는 깊이 몰라도 일상에서 일반인들도 쉽게 응용하고 적용할 수 있을 정도로 IT 기술은 접근가능하다 왜 전 세계적으로 코딩열풍이 
936,앤서블 철저 입문 Ansible로 클라우드 구성 관리 자동화하기 ,http://book.naver.com/bookdb/book_detail.php?bid=12685925,https://bookthumb-phinf.pstatic.net/cover/126/859/12685925.jpg?type=m1&udate=20171103,히로가와 히데토시|타이라 하지메|하시모토 나오야|모리타 구티히로|와타나베 카즈히로,25000,22500,위키북스,20171102,1158390807 9791158390808,앤서블 설치부터 사용 방법을 이 책 한 권으로 끝내세요 앤서블 철저 입문 에서는 서버를 편하게 관리하는 방법을 소개합니다 이 책은 실습 위주의 예제들로 구성되어 있어 어려움 없이 따라 할 수 있습니다 또한 AWS 애저 등에서도 활용할 수 있는 방법을 제시하여 실무에 적용할 수 있습니다 서버 관리와 
937,시작해요 코딩 3 생활 속의 코딩 ,http://book.naver.com/bookdb/book_detail.php?bid=13416225,https://bookthumb-phinf.pstatic.net/cover/134/162/13416225.jpg?type=m1&udate=20180324,헤더 라이언스,11000,9900,시공주니어,20180305,8952786513 9788952786517,스크래치 엔트리 파이썬 어떤 코딩 학습보다도 선행해야 할 코딩 개념 장착 을 위한 입문서 개념부터 똑똑하게 액티비티로 재미있게 코딩 시작해요 코딩 시리즈는 스크래치 엔트리 파이썬 자바 등 어떤 프로그래밍 언어로 코딩을 배우든 무조건 이 책을 먼저 보고 시작하라 는 콘셉트의 
938,머신러닝 딥러닝 바로가기 구글 클라우드 플랫폼을 활용한 실전 개발 ,http://book.naver.com/bookdb/book_detail.php?bid=13783665,https://bookthumb-phinf.pstatic.net/cover/137/836/13783665.jpg?type=m1&udate=20210509,요시카와 하야토,25000,22500,프리렉,20180724,8965402239 9788965402237,파이썬 코드와 그래프로 이해하는 머신러닝 딥러닝이 책은 구글 클라우드 플랫폼 GCP 에서 제공하는 머신러닝 관련 도구와 API를 활용하여 실제로 머신러닝 환경이나 데이터에 접하면서 이론과 실제 사용법을 함께 배울 수 있는 머신러닝 딥러닝 입문서입니다 머신러닝 초기 환경 구축에 어려움을 겪는 
939,마이크로 소프트웨어 388호 2017 4 검색의 재발견 ,http://book.naver.com/bookdb/book_detail.php?bid=11976122,https://bookthumb-phinf.pstatic.net/cover/119/761/11976122.jpg?type=m1&udate=20170711,마소팀,15000,,IT조선,20170420,1227622007 9771227622009,마이크로소프트웨어 388호 검색은 소프트웨어 개발에서 프론트엔드부터 백엔드까지 영역을 가리지 않고 꼭 필요한 요소 중 하나입니다 과거 자료를 아카이빙하는 기관이나 업체들은 문서 파일 내부의 내용까지 검색할 수 있어야 하고 서버 관리자들은 실시간으로 쌓이는 로그를 관리해야 합니다 다양한 
940, POD 안드로이드 앱 개발로 배우는 자바 코딩 1 자바 언어 기초 ,http://book.naver.com/bookdb/book_detail.php?bid=14440225,https://bookthumb-phinf.pstatic.net/cover/144/402/14440225.jpg?type=m1&udate=20201127,정동근,11500,11500,부크크(bookk),20181026,1127251015 9791127251017,스크래치나 파이썬은 배우기 쉽지만 다른 언어를 배울때 어렵다는 단점이 있습니다 C계열 언어는 처음 배울때는 어렵지만 익숙해진 이후에는 다른 언어를 쉽게 배울수 있습니다 스크래치는 쉽다는데 안드로이드 앱 개발은 어렵지 않을까요 저는 이 교재를 만들면서 앱개발 경험이 전혀 없는 초보자도 
941,비전공자를 위한 R 입문서 R로 만드는 워드 클라우드 ,http://book.naver.com/bookdb/book_detail.php?bid=14152449,https://bookthumb-phinf.pstatic.net/cover/141/524/14152449.jpg?type=m1&udate=20181110,민서희,12000,10800,행복한마음,20181115,8991705421 9788991705425,서점에 가보면 파이썬 PYTHON 에 대한 책은 초등학생용도 몇 권이 나와있는데 R은 통계라고 생각해서 그런지 비전공 입문자들이 읽을 만한 책이 쉽게 눈에 띄지 않는다 이 책은 처음의 저자처럼 아무것도 모르는 사람을 대상으로 하였기 때문에 많은 것을 다루지 않는다 그저 소설처럼 부담 없이 26쪽부터 
942,대학기초 소프트웨어 입문 자연,http://book.naver.com/bookdb/book_detail.php?bid=13999213,https://bookthumb-phinf.pstatic.net/cover/139/992/13999213.jpg?type=m1&udate=20180905,대학기초소프트웨어입문편찬위원회,16000,14400,단국대학교출판부,20180830,8970927026 9788970927022,이 책을 통하여 알고리즘적 사고로 파이썬을 활용한 코딩을 경험함으로써 기존과는 다른 문제 해결 접근 방식을 체득할 것이다 그리고 학습을 거듭하는 동안 컴퓨팅적 사고를 익히고 이를 바탕으로 논리적 사고 역량을 제고할 수 있을 것으로 기대한다 
943,오픈 소스 소프트웨어 아키텍처 25개 애플리케이션으로 배우는 ,http://book.naver.com/bookdb/book_detail.php?bid=9011514,https://bookthumb-phinf.pstatic.net/cover/090/115/09011514.jpg?type=m1&udate=20190204,에이미 브라운|그레그 윌슨,36000,32400,인사이트,20150511,8966261264 9788966261260, 25개 애플리케이션으로 배우는 오픈 소스 소프트웨어 아키텍처 는 오픈 소스 소프트웨어의 아키텍처를 설명하고 전체 구성은 어떻고 각 하부 구조는 어떻게 상호동작하며 왜 그런 방식으로 구축하게 되었으며 다른 대규모 설계 문제에 적용될 수 있는 교훈은 어떤 것들이 있었는지 다룬다 
944,애자일 데이터 과학 2 0 변화에 기민하게 반응하는 견고한 데이터 분석 애플리케이션 구축 ,http://book.naver.com/bookdb/book_detail.php?bid=13464577,https://bookthumb-phinf.pstatic.net/cover/134/645/13464577.jpg?type=m1&udate=20201016,러셀 저니,28000,25200,위키북스,20180405,1158390947 9791158390945,개정판 애자일 데이터 과학 2 0 에서는 애자일 데이터 과학 개발 방법론을 활용해 파이썬 PYTHON 아파치 스파크 APACHE SPARK 카프카 KAFKA 등의 도구로 데이터 애플리케이션을 구축하는 방법을 배우게 될 것이다 이 책에서는 아파치 카프카와 아파치 스파크 몽고DB 엘라스틱서치 ELASTICSEARCH 
945,안드로이드 앱 개발로 배우는 자바 코딩 2 자바 언어 기초 2 ,http://book.naver.com/bookdb/book_detail.php?bid=14257793,https://bookthumb-phinf.pstatic.net/cover/142/577/14257793.jpg?type=m1&udate=20190204,정동근,11500,11500,부크크(Bookk),20181121,1127251988 9791127251987,스크래치나 파이썬은 배우기 쉽지만 다른 언어를 배울때 어렵다는 단점이 있습니다 C계열 언어는 처음 배울때는 어렵지만 익숙해진 이후에는 다른 언어를 쉽게 배울수 있습니다 스크래치는 쉽다는데 안드로이드 앱 개발은 어렵지 않을까요 저는 이 교재를 만들면서 앱개발 경험이 전혀 없는 초보자도 
946,머신 러닝 워크북 자바로 실습하고 이해한다 ,http://book.naver.com/bookdb/book_detail.php?bid=10524020,https://bookthumb-phinf.pstatic.net/cover/105/240/10524020.jpg?type=m1&udate=20210509,제이슨 벨,35000,31500,길벗,20160430,1187345008 9791187345008,머신 러닝 자바와 다양한 도구로 실습하면서 이해한다 자바와 다양한 도구로 실습해보면서 머신 러닝의 개념과 도구 사용법을 배운다 머신 러닝의 정의 머신 러닝을 계획하는 방법부터 시작하여 의사결정트리 베이지안 네트워크 인공 신경망 연관 규칙 학습 서포트 벡터 머신 클러스터링이 무엇이고 
947,지능형 웹 알고리즘,http://book.naver.com/bookdb/book_detail.php?bid=12724573,https://bookthumb-phinf.pstatic.net/cover/127/245/12724573.jpg?type=m1&udate=20171116,더글라스 매킬레이스|하라람보스 마르마니스|드미트리 바벤코,25000,22500,위키북스,20171110,1158390815 9791158390815,또한 머신러닝의 주요 개념을 파이썬 사이킷런 SCIKIT LEARN 으로 작성된 코드 예제와 함께 설명하고 웹에서 흘러 들어오는 데이터를 포착하고 저장하고 구조화하는 알고리즘을 안내한다 나아가 추천 엔진을 탐구하고 통계적 알고리즘 신경망 딥러닝을 통해 분류에 대해 자세히 알아본다 
948,Python 예제로 배우는 OpenCV3 x,http://book.naver.com/bookdb/book_detail.php?bid=14050529,https://bookthumb-phinf.pstatic.net/cover/140/505/14050529.jpg?type=m1&udate=20200730,정성환,27000,27000,홍릉과학출판사,20180920,1156006074 9791156006077,파이썬을 바탕으로 OpenCV3 x 에 대해 배울 수 있다 영상에 기하학적 변환 에지 탐지와 영상 필터 영상의 카툰화 신체 부위의 탐지 영상의 특징 추출 객체추적과 인식 등으로 나눠 11장으로 구성했다 
